# 1000 Random Fibonacci Sequences (length 9)
# Each sequence starts with two random numbers between 1 and 20

15,17,32,49,81,130,211,341,552
12,18,30,48,78,126,204,330,534
6,9,15,24,39,63,102,165,267
1,18,19,37,56,93,149,242,391
5,5,10,15,25,40,65,105,170
17,16,33,49,82,131,213,344,557
11,17,28,45,73,118,191,309,500
4,15,19,34,53,87,140,227,367
9,13,22,35,57,92,149,241,390
5,16,21,37,58,95,153,248,401
2,11,13,24,37,61,98,159,257
18,10,28,38,66,104,170,274,444
13,4,17,21,38,59,97,156,253
13,9,22,31,53,84,137,221,358
19,1,20,21,41,62,103,165,268
15,15,30,45,75,120,195,315,510
2,13,15,28,43,71,114,185,299
6,3,9,12,21,33,54,87,141
1,3,4,7,11,18,29,47,76
14,15,29,44,73,117,190,307,497
6,6,12,18,30,48,78,126,204
18,17,35,52,87,139,226,365,591
10,13,23,36,59,95,154,249,403
20,5,25,30,55,85,140,225,365
20,10,30,40,70,110,180,290,470
10,8,18,26,44,70,114,184,298
12,5,17,22,39,61,100,161,261
10,5,15,20,35,55,90,145,235
7,6,13,19,32,51,83,134,217
16,5,21,26,47,73,120,193,313
6,19,25,44,69,113,182,295,477
14,9,23,32,55,87,142,229,371
5,2,7,9,16,25,41,66,107
9,3,12,15,27,42,69,111,180
5,13,18,31,49,80,129,209,338
5,7,12,19,31,50,81,131,212
17,1,18,19,37,56,93,149,242
3,4,7,11,18,29,47,76,123
7,1,8,9,17,26,43,69,112
15,13,28,41,69,110,179,289,468
6,4,10,14,24,38,62,100,162
2,6,8,14,22,36,58,94,152
4,16,20,36,56,92,148,240,388
16,2,18,20,38,58,96,154,250
11,13,24,37,61,98,159,257,416
11,16,27,43,70,113,183,296,479
17,3,20,23,43,66,109,175,284
9,17,26,43,69,112,181,293,474
4,11,15,26,41,67,108,175,283
4,13,17,30,47,77,124,201,325
17,16,33,49,82,131,213,344,557
11,19,30,49,79,128,207,335,542
15,4,19,23,42,65,107,172,279
19,4,23,27,50,77,127,204,331
2,12,14,26,40,66,106,172,278
17,19,36,55,91,146,237,383,620
7,4,11,15,26,41,67,108,175
4,1,5,6,11,17,28,45,73
12,19,31,50,81,131,212,343,555
14,17,31,48,79,127,206,333,539
5,16,21,37,58,95,153,248,401
6,16,22,38,60,98,158,256,414
1,20,21,41,62,103,165,268,433
7,6,13,19,32,51,83,134,217
7,6,13,19,32,51,83,134,217
16,3,19,22,41,63,104,167,271
7,15,22,37,59,96,155,251,406
14,2,16,18,34,52,86,138,224
20,19,39,58,97,155,252,407,659
19,7,26,33,59,92,151,243,394
5,9,14,23,37,60,97,157,254
16,11,27,38,65,103,168,271,439
1,20,21,41,62,103,165,268,433
10,19,29,48,77,125,202,327,529
8,9,17,26,43,69,112,181,293
17,20,37,57,94,151,245,396,641
20,2,22,24,46,70,116,186,302
13,11,24,35,59,94,153,247,400
3,19,22,41,63,104,167,271,438
13,1,14,15,29,44,73,117,190
15,14,29,43,72,115,187,302,489
19,11,30,41,71,112,183,295,478
19,20,39,59,98,157,255,412,667
10,5,15,20,35,55,90,145,235
2,7,9,16,25,41,66,107,173
3,8,11,19,30,49,79,128,207
15,7,22,29,51,80,131,211,342
18,6,24,30,54,84,138,222,360
9,1,10,11,21,32,53,85,138
17,1,18,19,37,56,93,149,242
10,16,26,42,68,110,178,288,466
17,19,36,55,91,146,237,383,620
8,3,11,14,25,39,64,103,167
7,5,12,17,29,46,75,121,196
16,1,17,18,35,53,88,141,229
9,1,10,11,21,32,53,85,138
18,19,37,56,93,149,242,391,633
3,9,12,21,33,54,87,141,228
5,12,17,29,46,75,121,196,317
19,19,38,57,95,152,247,399,646
7,3,10,13,23,36,59,95,154
3,18,21,39,60,99,159,258,417
6,9,15,24,39,63,102,165,267
8,15,23,38,61,99,160,259,419
1,18,19,37,56,93,149,242,391
8,18,26,44,70,114,184,298,482
4,7,11,18,29,47,76,123,199
2,7,9,16,25,41,66,107,173
5,11,16,27,43,70,113,183,296
12,17,29,46,75,121,196,317,513
1,6,7,13,20,33,53,86,139
16,14,30,44,74,118,192,310,502
19,15,34,49,83,132,215,347,562
19,3,22,25,47,72,119,191,310
17,6,23,29,52,81,133,214,347
6,14,20,34,54,88,142,230,372
13,1,14,15,29,44,73,117,190
4,5,9,14,23,37,60,97,157
2,13,15,28,43,71,114,185,299
19,20,39,59,98,157,255,412,667
8,15,23,38,61,99,160,259,419
18,5,23,28,51,79,130,209,339
6,5,11,16,27,43,70,113,183
1,5,6,11,17,28,45,73,118
7,1,8,9,17,26,43,69,112
5,11,16,27,43,70,113,183,296
15,3,18,21,39,60,99,159,258
17,16,33,49,82,131,213,344,557
17,16,33,49,82,131,213,344,557
4,18,22,40,62,102,164,266,430
8,12,20,32,52,84,136,220,356
20,2,22,24,46,70,116,186,302
2,16,18,34,52,86,138,224,362
13,16,29,45,74,119,193,312,505
17,10,27,37,64,101,165,266,431
5,1,6,7,13,20,33,53,86
6,15,21,36,57,93,150,243,393
20,16,36,52,88,140,228,368,596
4,6,10,16,26,42,68,110,178
6,12,18,30,48,78,126,204,330
8,12,20,32,52,84,136,220,356
5,9,14,23,37,60,97,157,254
16,15,31,46,77,123,200,323,523
16,3,19,22,41,63,104,167,271
12,9,21,30,51,81,132,213,345
19,15,34,49,83,132,215,347,562
17,18,35,53,88,141,229,370,599
13,8,21,29,50,79,129,208,337
12,14,26,40,66,106,172,278,450
5,14,19,33,52,85,137,222,359
8,20,28,48,76,124,200,324,524
16,13,29,42,71,113,184,297,481
14,19,33,52,85,137,222,359,581
9,15,24,39,63,102,165,267,432
6,16,22,38,60,98,158,256,414
10,13,23,36,59,95,154,249,403
15,4,19,23,42,65,107,172,279
2,19,21,40,61,101,162,263,425
7,20,27,47,74,121,195,316,511
5,17,22,39,61,100,161,261,422
3,7,10,17,27,44,71,115,186
12,8,20,28,48,76,124,200,324
15,7,22,29,51,80,131,211,342
14,18,32,50,82,132,214,346,560
1,16,17,33,50,83,133,216,349
15,12,27,39,66,105,171,276,447
16,4,20,24,44,68,112,180,292
3,11,14,25,39,64,103,167,270
1,9,10,19,29,48,77,125,202
11,6,17,23,40,63,103,166,269
7,4,11,15,26,41,67,108,175
13,12,25,37,62,99,161,260,421
19,12,31,43,74,117,191,308,499
8,6,14,20,34,54,88,142,230
13,6,19,25,44,69,113,182,295
3,4,7,11,18,29,47,76,123
20,5,25,30,55,85,140,225,365
5,5,10,15,25,40,65,105,170
15,15,30,45,75,120,195,315,510
9,6,15,21,36,57,93,150,243
9,10,19,29,48,77,125,202,327
3,14,17,31,48,79,127,206,333
6,14,20,34,54,88,142,230,372
16,17,33,50,83,133,216,349,565
19,17,36,53,89,142,231,373,604
13,15,28,43,71,114,185,299,484
14,6,20,26,46,72,118,190,308
14,2,16,18,34,52,86,138,224
14,16,30,46,76,122,198,320,518
4,1,5,6,11,17,28,45,73
8,2,10,12,22,34,56,90,146
6,14,20,34,54,88,142,230,372
17,15,32,47,79,126,205,331,536
3,4,7,11,18,29,47,76,123
16,19,35,54,89,143,232,375,607
18,15,33,48,81,129,210,339,549
1,17,18,35,53,88,141,229,370
16,16,32,48,80,128,208,336,544
7,5,12,17,29,46,75,121,196
20,14,34,48,82,130,212,342,554
7,2,9,11,20,31,51,82,133
15,5,20,25,45,70,115,185,300
5,11,16,27,43,70,113,183,296
12,11,23,34,57,91,148,239,387
2,14,16,30,46,76,122,198,320
6,14,20,34,54,88,142,230,372
4,16,20,36,56,92,148,240,388
12,4,16,20,36,56,92,148,240
18,13,31,44,75,119,194,313,507
17,4,21,25,46,71,117,188,305
20,12,32,44,76,120,196,316,512
12,17,29,46,75,121,196,317,513
19,17,36,53,89,142,231,373,604
8,11,19,30,49,79,128,207,335
18,17,35,52,87,139,226,365,591
10,3,13,16,29,45,74,119,193
2,4,6,10,16,26,42,68,110
9,16,25,41,66,107,173,280,453
1,12,13,25,38,63,101,164,265
8,19,27,46,73,119,192,311,503
5,12,17,29,46,75,121,196,317
19,7,26,33,59,92,151,243,394
1,20,21,41,62,103,165,268,433
10,11,21,32,53,85,138,223,361
14,14,28,42,70,112,182,294,476
9,10,19,29,48,77,125,202,327
6,14,20,34,54,88,142,230,372
13,11,24,35,59,94,153,247,400
20,9,29,38,67,105,172,277,449
5,7,12,19,31,50,81,131,212
1,5,6,11,17,28,45,73,118
3,1,4,5,9,14,23,37,60
8,17,25,42,67,109,176,285,461
8,12,20,32,52,84,136,220,356
17,5,22,27,49,76,125,201,326
2,3,5,8,13,21,34,55,89
2,1,3,4,7,11,18,29,47
7,18,25,43,68,111,179,290,469
9,1,10,11,21,32,53,85,138
20,15,35,50,85,135,220,355,575
20,12,32,44,76,120,196,316,512
4,1,5,6,11,17,28,45,73
20,13,33,46,79,125,204,329,533
13,5,18,23,41,64,105,169,274
15,6,21,27,48,75,123,198,321
3,1,4,5,9,14,23,37,60
14,9,23,32,55,87,142,229,371
10,14,24,38,62,100,162,262,424
1,18,19,37,56,93,149,242,391
8,17,25,42,67,109,176,285,461
19,6,25,31,56,87,143,230,373
2,1,3,4,7,11,18,29,47
5,20,25,45,70,115,185,300,485
18,17,35,52,87,139,226,365,591
14,14,28,42,70,112,182,294,476
2,5,7,12,19,31,50,81,131
20,4,24,28,52,80,132,212,344
4,16,20,36,56,92,148,240,388
4,6,10,16,26,42,68,110,178
14,7,21,28,49,77,126,203,329
19,20,39,59,98,157,255,412,667
13,14,27,41,68,109,177,286,463
16,5,21,26,47,73,120,193,313
4,9,13,22,35,57,92,149,241
4,12,16,28,44,72,116,188,304
18,9,27,36,63,99,162,261,423
14,16,30,46,76,122,198,320,518
5,1,6,7,13,20,33,53,86
20,2,22,24,46,70,116,186,302
11,17,28,45,73,118,191,309,500
16,11,27,38,65,103,168,271,439
8,16,24,40,64,104,168,272,440
2,11,13,24,37,61,98,159,257
17,15,32,47,79,126,205,331,536
16,10,26,36,62,98,160,258,418
2,16,18,34,52,86,138,224,362
14,18,32,50,82,132,214,346,560
15,9,24,33,57,90,147,237,384
10,10,20,30,50,80,130,210,340
2,16,18,34,52,86,138,224,362
10,5,15,20,35,55,90,145,235
9,9,18,27,45,72,117,189,306
16,10,26,36,62,98,160,258,418
2,19,21,40,61,101,162,263,425
15,3,18,21,39,60,99,159,258
17,3,20,23,43,66,109,175,284
17,2,19,21,40,61,101,162,263
14,12,26,38,64,102,166,268,434
3,1,4,5,9,14,23,37,60
18,16,34,50,84,134,218,352,570
7,8,15,23,38,61,99,160,259
17,13,30,43,73,116,189,305,494
4,4,8,12,20,32,52,84,136
20,12,32,44,76,120,196,316,512
8,6,14,20,34,54,88,142,230
5,1,6,7,13,20,33,53,86
1,6,7,13,20,33,53,86,139
18,4,22,26,48,74,122,196,318
16,14,30,44,74,118,192,310,502
17,5,22,27,49,76,125,201,326
4,8,12,20,32,52,84,136,220
17,8,25,33,58,91,149,240,389
16,1,17,18,35,53,88,141,229
19,7,26,33,59,92,151,243,394
1,5,6,11,17,28,45,73,118
14,18,32,50,82,132,214,346,560
1,20,21,41,62,103,165,268,433
18,6,24,30,54,84,138,222,360
11,13,24,37,61,98,159,257,416
20,1,21,22,43,65,108,173,281
8,5,13,18,31,49,80,129,209
12,1,13,14,27,41,68,109,177
18,14,32,46,78,124,202,326,528
3,7,10,17,27,44,71,115,186
2,1,3,4,7,11,18,29,47
18,17,35,52,87,139,226,365,591
9,15,24,39,63,102,165,267,432
11,13,24,37,61,98,159,257,416
8,10,18,28,46,74,120,194,314
15,14,29,43,72,115,187,302,489
8,10,18,28,46,74,120,194,314
10,10,20,30,50,80,130,210,340
9,11,20,31,51,82,133,215,348
12,11,23,34,57,91,148,239,387
16,3,19,22,41,63,104,167,271
12,5,17,22,39,61,100,161,261
15,2,17,19,36,55,91,146,237
14,16,30,46,76,122,198,320,518
7,1,8,9,17,26,43,69,112
13,7,20,27,47,74,121,195,316
11,16,27,43,70,113,183,296,479
20,17,37,54,91,145,236,381,617
18,13,31,44,75,119,194,313,507
14,13,27,40,67,107,174,281,455
2,1,3,4,7,11,18,29,47
12,20,32,52,84,136,220,356,576
3,20,23,43,66,109,175,284,459
15,10,25,35,60,95,155,250,405
13,19,32,51,83,134,217,351,568
13,10,23,33,56,89,145,234,379
11,15,26,41,67,108,175,283,458
2,5,7,12,19,31,50,81,131
18,15,33,48,81,129,210,339,549
19,18,37,55,92,147,239,386,625
3,3,6,9,15,24,39,63,102
12,9,21,30,51,81,132,213,345
13,10,23,33,56,89,145,234,379
7,14,21,35,56,91,147,238,385
7,14,21,35,56,91,147,238,385
19,11,30,41,71,112,183,295,478
8,18,26,44,70,114,184,298,482
6,15,21,36,57,93,150,243,393
15,14,29,43,72,115,187,302,489
2,12,14,26,40,66,106,172,278
4,13,17,30,47,77,124,201,325
15,13,28,41,69,110,179,289,468
6,20,26,46,72,118,190,308,498
17,17,34,51,85,136,221,357,578
8,5,13,18,31,49,80,129,209
5,12,17,29,46,75,121,196,317
5,1,6,7,13,20,33,53,86
14,14,28,42,70,112,182,294,476
4,14,18,32,50,82,132,214,346
20,5,25,30,55,85,140,225,365
12,20,32,52,84,136,220,356,576
15,3,18,21,39,60,99,159,258
20,18,38,56,94,150,244,394,638
9,13,22,35,57,92,149,241,390
3,6,9,15,24,39,63,102,165
20,4,24,28,52,80,132,212,344
5,5,10,15,25,40,65,105,170
1,2,3,5,8,13,21,34,55
12,12,24,36,60,96,156,252,408
4,1,5,6,11,17,28,45,73
13,12,25,37,62,99,161,260,421
9,12,21,33,54,87,141,228,369
17,2,19,21,40,61,101,162,263
7,12,19,31,50,81,131,212,343
13,12,25,37,62,99,161,260,421
13,11,24,35,59,94,153,247,400
10,8,18,26,44,70,114,184,298
7,11,18,29,47,76,123,199,322
13,16,29,45,74,119,193,312,505
7,2,9,11,20,31,51,82,133
15,20,35,55,90,145,235,380,615
6,17,23,40,63,103,166,269,435
16,20,36,56,92,148,240,388,628
2,19,21,40,61,101,162,263,425
18,3,21,24,45,69,114,183,297
1,16,17,33,50,83,133,216,349
7,15,22,37,59,96,155,251,406
19,18,37,55,92,147,239,386,625
5,11,16,27,43,70,113,183,296
2,4,6,10,16,26,42,68,110
14,1,15,16,31,47,78,125,203
12,18,30,48,78,126,204,330,534
9,5,14,19,33,52,85,137,222
4,8,12,20,32,52,84,136,220
14,9,23,32,55,87,142,229,371
20,9,29,38,67,105,172,277,449
9,19,28,47,75,122,197,319,516
1,7,8,15,23,38,61,99,160
20,13,33,46,79,125,204,329,533
4,16,20,36,56,92,148,240,388
19,18,37,55,92,147,239,386,625
11,15,26,41,67,108,175,283,458
11,17,28,45,73,118,191,309,500
16,10,26,36,62,98,160,258,418
7,7,14,21,35,56,91,147,238
6,13,19,32,51,83,134,217,351
20,3,23,26,49,75,124,199,323
3,3,6,9,15,24,39,63,102
8,7,15,22,37,59,96,155,251
8,17,25,42,67,109,176,285,461
17,7,24,31,55,86,141,227,368
2,14,16,30,46,76,122,198,320
10,17,27,44,71,115,186,301,487
14,1,15,16,31,47,78,125,203
10,6,16,22,38,60,98,158,256
2,17,19,36,55,91,146,237,383
3,15,18,33,51,84,135,219,354
12,15,27,42,69,111,180,291,471
2,14,16,30,46,76,122,198,320
7,8,15,23,38,61,99,160,259
15,14,29,43,72,115,187,302,489
16,5,21,26,47,73,120,193,313
9,5,14,19,33,52,85,137,222
3,4,7,11,18,29,47,76,123
4,7,11,18,29,47,76,123,199
9,8,17,25,42,67,109,176,285
17,7,24,31,55,86,141,227,368
16,9,25,34,59,93,152,245,397
1,4,5,9,14,23,37,60,97
16,8,24,32,56,88,144,232,376
17,11,28,39,67,106,173,279,452
2,9,11,20,31,51,82,133,215
19,11,30,41,71,112,183,295,478
15,9,24,33,57,90,147,237,384
6,7,13,20,33,53,86,139,225
3,11,14,25,39,64,103,167,270
6,2,8,10,18,28,46,74,120
4,11,15,26,41,67,108,175,283
12,1,13,14,27,41,68,109,177
4,8,12,20,32,52,84,136,220
7,19,26,45,71,116,187,303,490
9,13,22,35,57,92,149,241,390
13,3,16,19,35,54,89,143,232
14,3,17,20,37,57,94,151,245
16,12,28,40,68,108,176,284,460
17,10,27,37,64,101,165,266,431
15,20,35,55,90,145,235,380,615
3,9,12,21,33,54,87,141,228
11,16,27,43,70,113,183,296,479
4,11,15,26,41,67,108,175,283
4,16,20,36,56,92,148,240,388
20,20,40,60,100,160,260,420,680
18,14,32,46,78,124,202,326,528
9,16,25,41,66,107,173,280,453
3,7,10,17,27,44,71,115,186
11,14,25,39,64,103,167,270,437
19,2,21,23,44,67,111,178,289
3,19,22,41,63,104,167,271,438
6,12,18,30,48,78,126,204,330
12,2,14,16,30,46,76,122,198
17,10,27,37,64,101,165,266,431
4,1,5,6,11,17,28,45,73
11,3,14,17,31,48,79,127,206
1,13,14,27,41,68,109,177,286
10,11,21,32,53,85,138,223,361
15,18,33,51,84,135,219,354,573
13,16,29,45,74,119,193,312,505
11,3,14,17,31,48,79,127,206
2,16,18,34,52,86,138,224,362
17,9,26,35,61,96,157,253,410
15,9,24,33,57,90,147,237,384
6,13,19,32,51,83,134,217,351
8,15,23,38,61,99,160,259,419
7,7,14,21,35,56,91,147,238
20,16,36,52,88,140,228,368,596
1,3,4,7,11,18,29,47,76
19,15,34,49,83,132,215,347,562
2,5,7,12,19,31,50,81,131
7,14,21,35,56,91,147,238,385
6,6,12,18,30,48,78,126,204
6,16,22,38,60,98,158,256,414
16,17,33,50,83,133,216,349,565
6,4,10,14,24,38,62,100,162
11,13,24,37,61,98,159,257,416
4,6,10,16,26,42,68,110,178
9,13,22,35,57,92,149,241,390
20,15,35,50,85,135,220,355,575
15,14,29,43,72,115,187,302,489
4,15,19,34,53,87,140,227,367
19,6,25,31,56,87,143,230,373
10,1,11,12,23,35,58,93,151
14,12,26,38,64,102,166,268,434
14,12,26,38,64,102,166,268,434
8,5,13,18,31,49,80,129,209
5,9,14,23,37,60,97,157,254
3,8,11,19,30,49,79,128,207
7,18,25,43,68,111,179,290,469
18,16,34,50,84,134,218,352,570
14,16,30,46,76,122,198,320,518
6,10,16,26,42,68,110,178,288
3,2,5,7,12,19,31,50,81
13,8,21,29,50,79,129,208,337
15,6,21,27,48,75,123,198,321
3,9,12,21,33,54,87,141,228
19,4,23,27,50,77,127,204,331
1,16,17,33,50,83,133,216,349
15,14,29,43,72,115,187,302,489
9,14,23,37,60,97,157,254,411
14,11,25,36,61,97,158,255,413
14,11,25,36,61,97,158,255,413
7,7,14,21,35,56,91,147,238
10,7,17,24,41,65,106,171,277
6,14,20,34,54,88,142,230,372
9,19,28,47,75,122,197,319,516
5,2,7,9,16,25,41,66,107
19,13,32,45,77,122,199,321,520
19,12,31,43,74,117,191,308,499
8,9,17,26,43,69,112,181,293
13,11,24,35,59,94,153,247,400
15,20,35,55,90,145,235,380,615
17,19,36,55,91,146,237,383,620
13,19,32,51,83,134,217,351,568
12,14,26,40,66,106,172,278,450
19,12,31,43,74,117,191,308,499
4,3,7,10,17,27,44,71,115
3,1,4,5,9,14,23,37,60
20,6,26,32,58,90,148,238,386
20,15,35,50,85,135,220,355,575
6,10,16,26,42,68,110,178,288
19,13,32,45,77,122,199,321,520
14,1,15,16,31,47,78,125,203
1,19,20,39,59,98,157,255,412
14,15,29,44,73,117,190,307,497
2,9,11,20,31,51,82,133,215
11,13,24,37,61,98,159,257,416
7,17,24,41,65,106,171,277,448
3,14,17,31,48,79,127,206,333
20,3,23,26,49,75,124,199,323
7,8,15,23,38,61,99,160,259
11,2,13,15,28,43,71,114,185
14,18,32,50,82,132,214,346,560
12,9,21,30,51,81,132,213,345
12,17,29,46,75,121,196,317,513
14,10,24,34,58,92,150,242,392
5,9,14,23,37,60,97,157,254
16,12,28,40,68,108,176,284,460
9,1,10,11,21,32,53,85,138
1,6,7,13,20,33,53,86,139
8,11,19,30,49,79,128,207,335
17,2,19,21,40,61,101,162,263
18,10,28,38,66,104,170,274,444
9,18,27,45,72,117,189,306,495
8,11,19,30,49,79,128,207,335
2,16,18,34,52,86,138,224,362
11,4,15,19,34,53,87,140,227
16,20,36,56,92,148,240,388,628
11,7,18,25,43,68,111,179,290
15,12,27,39,66,105,171,276,447
8,6,14,20,34,54,88,142,230
16,5,21,26,47,73,120,193,313
17,20,37,57,94,151,245,396,641
6,4,10,14,24,38,62,100,162
16,12,28,40,68,108,176,284,460
16,12,28,40,68,108,176,284,460
7,11,18,29,47,76,123,199,322
7,10,17,27,44,71,115,186,301
19,3,22,25,47,72,119,191,310
4,7,11,18,29,47,76,123,199
1,16,17,33,50,83,133,216,349
9,3,12,15,27,42,69,111,180
10,10,20,30,50,80,130,210,340
14,4,18,22,40,62,102,164,266
18,16,34,50,84,134,218,352,570
11,13,24,37,61,98,159,257,416
1,14,15,29,44,73,117,190,307
5,19,24,43,67,110,177,287,464
13,5,18,23,41,64,105,169,274
10,10,20,30,50,80,130,210,340
3,16,19,35,54,89,143,232,375
7,4,11,15,26,41,67,108,175
10,15,25,40,65,105,170,275,445
9,8,17,25,42,67,109,176,285
10,2,12,14,26,40,66,106,172
19,6,25,31,56,87,143,230,373
13,1,14,15,29,44,73,117,190
6,15,21,36,57,93,150,243,393
17,3,20,23,43,66,109,175,284
9,1,10,11,21,32,53,85,138
7,7,14,21,35,56,91,147,238
1,8,9,17,26,43,69,112,181
7,1,8,9,17,26,43,69,112
7,7,14,21,35,56,91,147,238
16,7,23,30,53,83,136,219,355
9,6,15,21,36,57,93,150,243
6,4,10,14,24,38,62,100,162
1,10,11,21,32,53,85,138,223
3,4,7,11,18,29,47,76,123
19,9,28,37,65,102,167,269,436
15,3,18,21,39,60,99,159,258
9,11,20,31,51,82,133,215,348
20,12,32,44,76,120,196,316,512
17,1,18,19,37,56,93,149,242
9,12,21,33,54,87,141,228,369
19,13,32,45,77,122,199,321,520
8,16,24,40,64,104,168,272,440
17,18,35,53,88,141,229,370,599
18,20,38,58,96,154,250,404,654
14,17,31,48,79,127,206,333,539
6,14,20,34,54,88,142,230,372
2,2,4,6,10,16,26,42,68
15,16,31,47,78,125,203,328,531
19,16,35,51,86,137,223,360,583
4,20,24,44,68,112,180,292,472
4,15,19,34,53,87,140,227,367
2,8,10,18,28,46,74,120,194
10,15,25,40,65,105,170,275,445
3,13,16,29,45,74,119,193,312
15,7,22,29,51,80,131,211,342
1,14,15,29,44,73,117,190,307
7,9,16,25,41,66,107,173,280
20,20,40,60,100,160,260,420,680
18,14,32,46,78,124,202,326,528
8,3,11,14,25,39,64,103,167
13,16,29,45,74,119,193,312,505
2,17,19,36,55,91,146,237,383
10,16,26,42,68,110,178,288,466
8,16,24,40,64,104,168,272,440
8,9,17,26,43,69,112,181,293
10,11,21,32,53,85,138,223,361
17,20,37,57,94,151,245,396,641
5,19,24,43,67,110,177,287,464
9,8,17,25,42,67,109,176,285
15,2,17,19,36,55,91,146,237
6,1,7,8,15,23,38,61,99
6,19,25,44,69,113,182,295,477
20,17,37,54,91,145,236,381,617
1,14,15,29,44,73,117,190,307
7,2,9,11,20,31,51,82,133
10,11,21,32,53,85,138,223,361
2,6,8,14,22,36,58,94,152
8,1,9,10,19,29,48,77,125
9,18,27,45,72,117,189,306,495
1,1,2,3,5,8,13,21,34
10,15,25,40,65,105,170,275,445
19,17,36,53,89,142,231,373,604
2,11,13,24,37,61,98,159,257
17,13,30,43,73,116,189,305,494
5,8,13,21,34,55,89,144,233
6,9,15,24,39,63,102,165,267
6,10,16,26,42,68,110,178,288
19,2,21,23,44,67,111,178,289
20,16,36,52,88,140,228,368,596
8,18,26,44,70,114,184,298,482
11,4,15,19,34,53,87,140,227
15,6,21,27,48,75,123,198,321
19,4,23,27,50,77,127,204,331
2,6,8,14,22,36,58,94,152
1,15,16,31,47,78,125,203,328
16,16,32,48,80,128,208,336,544
10,17,27,44,71,115,186,301,487
6,17,23,40,63,103,166,269,435
16,18,34,52,86,138,224,362,586
16,14,30,44,74,118,192,310,502
19,9,28,37,65,102,167,269,436
1,16,17,33,50,83,133,216,349
7,12,19,31,50,81,131,212,343
6,16,22,38,60,98,158,256,414
5,1,6,7,13,20,33,53,86
5,18,23,41,64,105,169,274,443
8,9,17,26,43,69,112,181,293
9,5,14,19,33,52,85,137,222
14,9,23,32,55,87,142,229,371
16,11,27,38,65,103,168,271,439
12,9,21,30,51,81,132,213,345
20,2,22,24,46,70,116,186,302
3,12,15,27,42,69,111,180,291
13,4,17,21,38,59,97,156,253
1,6,7,13,20,33,53,86,139
7,15,22,37,59,96,155,251,406
19,13,32,45,77,122,199,321,520
14,20,34,54,88,142,230,372,602
16,18,34,52,86,138,224,362,586
16,15,31,46,77,123,200,323,523
17,18,35,53,88,141,229,370,599
12,10,22,32,54,86,140,226,366
13,3,16,19,35,54,89,143,232
16,13,29,42,71,113,184,297,481
14,17,31,48,79,127,206,333,539
2,15,17,32,49,81,130,211,341
5,3,8,11,19,30,49,79,128
20,6,26,32,58,90,148,238,386
12,14,26,40,66,106,172,278,450
4,2,6,8,14,22,36,58,94
17,14,31,45,76,121,197,318,515
14,17,31,48,79,127,206,333,539
17,11,28,39,67,106,173,279,452
7,4,11,15,26,41,67,108,175
7,4,11,15,26,41,67,108,175
16,3,19,22,41,63,104,167,271
5,3,8,11,19,30,49,79,128
18,16,34,50,84,134,218,352,570
11,20,31,51,82,133,215,348,563
6,12,18,30,48,78,126,204,330
14,6,20,26,46,72,118,190,308
5,14,19,33,52,85,137,222,359
